corp_code,fiscal_year,company_name,basis,filing_date,receipt_no,period_to,stock_code,corp_cls,first_period,seed_source
00493185,2020,제이스로보틱스,,20200515,20200515001698,,090470,K,Q1,historical_dart_periodic_filing_universe
00493510,2020,뉴프렉스,,20200515,20200515002140,,085670,K,Q1,historical_dart_periodic_filing_universe
00494218,2020,엘엠에스,,20200515,20200515002503,,073110,K,Q1,historical_dart_periodic_filing_universe
00494476,2020,이녹스,,20200515,20200515001186,,088390,K,Q1,historical_dart_periodic_filing_universe
00495086,2020,픽셀플러스,,20200515,20200515001213,,087600,K,Q1,historical_dart_periodic_filing_universe
00497631,2020,티플랙스,,20200515,20200515000241,,081150,K,Q1,historical_dart_periodic_filing_universe
00498001,2020,모베이스,,20200615,20200615000311,,101330,K,Q1,historical_dart_periodic_filing_universe
00500254,2020,GS,,20200515,20200515002599,,078930,Y,Q1,historical_dart_periodic_filing_universe
00503668,2020,LIG디펜스앤에어로스페이스,,20200513,20200513000210,,079550,Y,Q1,historical_dart_periodic_filing_universe
00506294,2020,가비아,,20200515,20200515000929,,079940,K,Q1,historical_dart_periodic_filing_universe
00508274,2020,일진다이아,,20200515,20200515000253,,081000,Y,Q1,historical_dart_periodic_filing_universe
00508344,2020,SK디앤디,,20200515,20200515001986,,210980,Y,Q1,historical_dart_periodic_filing_universe
00513948,2020,녹십자엠에스,,20200515,20200515000963,,142280,K,Q1,historical_dart_periodic_filing_universe
00519252,2020,THE E&M,,20200515,20200515001271,,089230,K,Q1,historical_dart_periodic_filing_universe
00520610,2020,씨큐브,,20200515,20200515000336,,101240,K,Q1,historical_dart_periodic_filing_universe
00520887,2020,비상교육,,20200515,20200515002131,,100220,Y,Q1,historical_dart_periodic_filing_universe
00521390,2020,뉴파워프라즈마,,20200515,20200515000553,,144960,K,Q1,historical_dart_periodic_filing_universe
00522007,2020,크리스에프앤씨,,20200515,20200515000264,,110790,K,Q1,historical_dart_periodic_filing_universe
00523307,2020,다원시스,,20200515,20200515000845,,068240,K,Q1,historical_dart_periodic_filing_universe
00523936,2020,HB솔루션,,20200813,20200813000649,,297890,K,H1,historical_dart_periodic_filing_universe
00524421,2020,테스,,20200512,20200512000363,,095610,K,Q1,historical_dart_periodic_filing_universe
00524786,2020,비엠티,,20200515,20200515000292,,086670,K,Q1,historical_dart_periodic_filing_universe
00525642,2020,코오롱생명과학,,20200515,20200515001590,,102940,K,Q1,historical_dart_periodic_filing_universe
00525679,2020,차바이오텍,,20200514,20200514000973,,085660,K,Q1,historical_dart_periodic_filing_universe
00525864,2020,피앤씨테크,,20200515,20200515000214,,237750,K,Q1,historical_dart_periodic_filing_universe
00525882,2020,크레버스,,20200515,20200515001208,,096240,K,Q1,historical_dart_periodic_filing_universe
00525934,2020,LX세미콘,,20200515,20200515000940,,108320,Y,Q1,historical_dart_periodic_filing_universe
00526599,2020,덴티움,,20200515,20200515001701,,145720,Y,Q1,historical_dart_periodic_filing_universe
00526678,2020,동방선기,,20200515,20200515000648,,099410,K,Q1,historical_dart_periodic_filing_universe
00526696,2020,웨이브일렉트로,,20200514,20200514000623,,095270,K,Q1,historical_dart_periodic_filing_universe
00526836,2020,미래나노텍,,20200515,20200515001857,,095500,K,Q1,historical_dart_periodic_filing_universe
00526872,2020,이수앱지스,,20200515,20200515002122,,086890,K,Q1,historical_dart_periodic_filing_universe
00526951,2020,신화프리텍,,20200515,20200515000185,,095190,K,Q1,historical_dart_periodic_filing_universe
00527464,2020,에이치시티,,20200515,20200515001837,,072990,K,Q1,historical_dart_periodic_filing_universe
00527491,2020,하이드로리튬,,20200514,20200514000755,,101670,K,Q1,historical_dart_periodic_filing_universe
00528515,2020,한라IMS,,20200515,20200515000861,,092460,K,Q1,historical_dart_periodic_filing_universe
00529815,2020,오디텍,,20200515,20200515000647,,080520,K,Q1,historical_dart_periodic_filing_universe
00530121,2020,디에스케이,,20200515,20200515002078,,109740,K,Q1,historical_dart_periodic_filing_universe
00530185,2020,이엔에프테크놀로지,,20200515,20200515001430,,102710,K,Q1,historical_dart_periodic_filing_universe
00530413,2020,더코디,,20200515,20200515002625,,224060,K,Q1,historical_dart_periodic_filing_universe
00530556,2020,예스티,,20200515,20200515000988,,122640,K,Q1,historical_dart_periodic_filing_universe
00531014,2020,유진테크,,20200512,20200512000721,,084370,K,Q1,historical_dart_periodic_filing_universe
00531078,2020,유비온,,20201229,20201229000489,,084440,K,Q3,historical_dart_periodic_filing_universe
00531829,2020,엠아이텍,,20200514,20200514000465,,179290,K,Q1,historical_dart_periodic_filing_universe
00531865,2020,유니테크노,,20200515,20200515000889,,241690,K,Q1,historical_dart_periodic_filing_universe
00531917,2020,톱텍,,20200515,20200515002475,,108230,K,Q1,historical_dart_periodic_filing_universe
00532059,2020,그린생명과학,,20200515,20200515001662,,114450,K,Q1,historical_dart_periodic_filing_universe
00532129,2020,영림원소프트랩,,20201111,20201111000235,,060850,K,Q3,historical_dart_periodic_filing_universe
00532855,2020,한국유니온제약,,20200515,20200515001550,,080720,K,Q1,historical_dart_periodic_filing_universe
00533003,2020,디케이락,,20200515,20200515001014,,105740,K,Q1,historical_dart_periodic_filing_universe
00533191,2020,비보존 제약,,20200515,20200515000972,,082800,K,Q1,historical_dart_periodic_filing_universe
00533508,2020,제이엠티,,20200515,20200515000293,,094970,K,Q1,historical_dart_periodic_filing_universe
00533924,2020,이브이첨단소재,,20200515,20200515000109,,131400,K,Q1,historical_dart_periodic_filing_universe
00535375,2020,키네마스터,,20200514,20200514000882,,139670,K,Q1,historical_dart_periodic_filing_universe
00535481,2020,에스와이,,20200515,20200515001155,,109610,K,Q1,historical_dart_periodic_filing_universe
00535676,2020,테크윙,,20200515,20200515000765,,089030,K,Q1,historical_dart_periodic_filing_universe
00535746,2020,컴투스홀딩스,,20200515,20200515002271,,063080,K,Q1,historical_dart_periodic_filing_universe
00536286,2020,윈팩,,20200515,20200515000043,,097800,K,Q1,historical_dart_periodic_filing_universe
00536523,2020,로보스타,,20200515,20200515002586,,090360,K,Q1,historical_dart_periodic_filing_universe
00536541,2020,에코프로,,20200515,20200515001524,,086520,K,Q1,historical_dart_periodic_filing_universe
00536888,2020,케이알엠,,20200515,20200515000838,,093640,K,Q1,historical_dart_periodic_filing_universe
00537337,2020,앤씨앤,,20200514,20200514000347,,092600,K,Q1,historical_dart_periodic_filing_universe
00537832,2020,푸른로보틱스,,20200514,20200514000858,,094940,K,Q1,historical_dart_periodic_filing_universe
00539274,2020,대상홀딩스,,20200515,20200515001849,,084690,Y,Q1,historical_dart_periodic_filing_universe
00540429,2020,휴림로봇,,20200515,20200515001545,,090710,K,Q1,historical_dart_periodic_filing_universe
00540447,2020,유니테스트,,20200515,20200515001565,,086390,K,Q1,historical_dart_periodic_filing_universe
00540571,2020,엘디티,,20200515,20200515000977,,096870,K,Q1,historical_dart_periodic_filing_universe
00540605,2020,이월드,,20200515,20200515002012,,084680,Y,Q1,historical_dart_periodic_filing_universe
00540641,2020,동양고속,,20200514,20200514000144,,084670,Y,Q1,historical_dart_periodic_filing_universe
00540863,2020,GST,,20200515,20200515000122,,083450,K,Q1,historical_dart_periodic_filing_universe
00541163,2020,이엠텍,,20200515,20200515002505,,091120,K,Q1,historical_dart_periodic_filing_universe
00541349,2020,셀트리온제약,,20200515,20200515001389,,068760,K,Q1,historical_dart_periodic_filing_universe
00541437,2020,코렌텍,,20200514,20200514000742,,104540,K,Q1,historical_dart_periodic_filing_universe
00542074,2020,LSK아이로봇,,20200515,20200515001464,,091970,K,Q1,historical_dart_periodic_filing_universe
00542898,2020,케이이엠텍,,20200515,20200515000773,,106080,K,Q1,historical_dart_periodic_filing_universe
00543107,2020,오킨스전자,,20200515,20200515001262,,080580,K,Q1,historical_dart_periodic_filing_universe
00543204,2020,아이오케이이엔엠,,20200515,20200515000190,,078860,K,Q1,historical_dart_periodic_filing_universe
00544452,2020,이리츠코크렙,,20200515,20200515000665,,088260,Y,Q1,historical_dart_periodic_filing_universe
00544577,2020,브이엠,,20200514,20200514000021,,089970,K,Q1,historical_dart_periodic_filing_universe
00545114,2020,랩지노믹스,,20200515,20200515000581,,084650,K,Q1,historical_dart_periodic_filing_universe
00545716,2020,롯데렌탈,,20200515,20200515001460,,089860,Y,Q1,historical_dart_periodic_filing_universe
00545734,2020,아미코젠,,20200515,20200515001426,,092040,K,Q1,historical_dart_periodic_filing_universe
00545929,2020,제넥신,,20200515,20200515001130,,095700,K,Q1,historical_dart_periodic_filing_universe
00547510,2020,툴젠,,20210323,20210323000369,,199800,K,FY,historical_dart_periodic_filing_universe
00547583,2020,하나금융지주,,20200515,20200515001934,,086790,Y,Q1,historical_dart_periodic_filing_universe
00549891,2020,케어젠,,20200515,20200515000560,,214370,K,Q1,historical_dart_periodic_filing_universe
00550082,2020,캔버스엔,,20210315,20210315000442,,210120,K,FY,historical_dart_periodic_filing_universe
00550994,2020,아이센스,,20200515,20200515000280,,099190,K,Q1,historical_dart_periodic_filing_universe
00551920,2020,네오팜,,20200515,20200515002062,,092730,K,Q1,historical_dart_periodic_filing_universe
00552859,2020,HLB테라퓨틱스,,20200513,20200513000062,,115450,K,Q1,historical_dart_periodic_filing_universe
00552992,2020,진매트릭스,,20200515,20200515002335,,109820,K,Q1,historical_dart_periodic_filing_universe
00554352,2020,아이큐어,,20200515,20200515000859,,175250,K,Q1,historical_dart_periodic_filing_universe
00555874,2020,제주항공,,20200515,20200515002544,,089590,Y,Q1,historical_dart_periodic_filing_universe
00556615,2020,모바일어플라이언스,,20200515,20200515000252,,087260,K,Q1,historical_dart_periodic_filing_universe
00556712,2020,힘스,,20200514,20200514000022,,238490,K,Q1,historical_dart_periodic_filing_universe
00556907,2020,에이스테크,,20200515,20200515001576,,088800,K,Q1,historical_dart_periodic_filing_universe
00557508,2020,GKL,,20200515,20200515000500,,114090,Y,Q1,historical_dart_periodic_filing_universe
00557933,2020,진도,,20200515,20200515000306,,088790,Y,Q1,historical_dart_periodic_filing_universe
00560122,2020,한울소재과학,,20200515,20200515000686,,091440,K,Q1,historical_dart_periodic_filing_universe
00560849,2020,에스앤디,,20210322,20210322000885,,260970,K,FY,historical_dart_periodic_filing_universe
00560982,2020,바이오솔루션,,20200515,20200515002125,,086820,K,Q1,historical_dart_periodic_filing_universe
00562245,2020,태웅로직스,,20200529,20200529000931,,124560,K,Q1,historical_dart_periodic_filing_universe
00562360,2020,에코볼트,,20200513,20200513000400,,097780,K,Q1,historical_dart_periodic_filing_universe
00563518,2020,비나텍,,20201130,20201130001258,,126340,K,Q3,historical_dart_periodic_filing_universe
00563545,2020,두산테스나,,20200515,20200515000668,,131970,K,Q1,historical_dart_periodic_filing_universe
00563837,2020,제로투세븐,,20200515,20200515001435,,159580,K,Q1,historical_dart_periodic_filing_universe
00564562,2020,엠씨넥스,,20200514,20200514000969,,097520,Y,Q1,historical_dart_periodic_filing_universe
00565154,2020,이노션,,20200515,20200515002456,,214320,Y,Q1,historical_dart_periodic_filing_universe
00567222,2020,우림피티에스,,20200515,20200515001838,,101170,K,Q1,historical_dart_periodic_filing_universe
00568188,2020,마이크로컨텍솔,,20200514,20200514000948,,098120,K,Q1,historical_dart_periodic_filing_universe
00568461,2020,HC보광산업,,20200515,20200515001455,,225530,K,Q1,historical_dart_periodic_filing_universe
00569646,2020,영우디에스피,,20200427,20200427000138,,143540,K,Q1,historical_dart_periodic_filing_universe
00569691,2020,디엔에프,,20200515,20200515000349,,092070,K,Q1,historical_dart_periodic_filing_universe
00571298,2020,덕우전자,,20200515,20200515001706,,263600,K,Q1,historical_dart_periodic_filing_universe
00571483,2020,오이솔루션,,20200515,20200515001705,,138080,K,Q1,historical_dart_periodic_filing_universe
00572905,2020,ISC,,20200515,20200515001541,,095340,K,Q1,historical_dart_periodic_filing_universe
00573269,2020,에스코넥,,20200515,20200515000832,,096630,K,Q1,historical_dart_periodic_filing_universe
00573579,2020,평화산업,,20200515,20200515002336,,090080,Y,Q1,historical_dart_periodic_filing_universe
00574611,2020,SDN,,20200508,20200508000143,,099220,K,Q1,historical_dart_periodic_filing_universe
00576789,2020,디젠스,,20200515,20200515001239,,113810,K,Q1,historical_dart_periodic_filing_universe
00576798,2020,디아이티,,20200515,20200515000142,,110990,K,Q1,historical_dart_periodic_filing_universe
00577016,2020,수산아이앤티,,20200515,20200515000528,,050960,K,Q1,historical_dart_periodic_filing_universe
00577380,2020,신진에스엠,,20200515,20200515000453,,138070,K,Q1,historical_dart_periodic_filing_universe
00578538,2020,티피씨글로벌,,20200514,20200514000950,,130740,K,Q1,historical_dart_periodic_filing_universe
00579139,2020,한국맥널티,,20200515,20200515002556,,222980,K,Q1,historical_dart_periodic_filing_universe
00579971,2020,칩스앤미디어,,20200515,20200515000145,,094360,K,Q1,historical_dart_periodic_filing_universe
00579980,2020,아이티엠반도체,,20200511,20200511000184,,084850,K,Q1,historical_dart_periodic_filing_universe
00579999,2020,고영,,20200515,20200515001790,,098460,K,Q1,historical_dart_periodic_filing_universe
00580056,2020,스맥,,20200515,20200515002169,,099440,K,Q1,historical_dart_periodic_filing_universe
00580065,2020,월덱스,,20200514,20200514000489,,101160,K,Q1,historical_dart_periodic_filing_universe
00580199,2020,메디톡스,,20200515,20200515002777,,086900,K,Q1,historical_dart_periodic_filing_universe
00580667,2020,S&K폴리텍,,20200515,20200515001471,,091340,K,Q1,historical_dart_periodic_filing_universe
00583026,2020,멤레이비티,,20200512,20200512000809,,072770,K,Q1,historical_dart_periodic_filing_universe
00583424,2020,아모레퍼시픽,,20200515,20200515001150,,090430,Y,Q1,historical_dart_periodic_filing_universe
00583442,2020,노루페인트,,20200515,20200515001756,,090350,Y,Q1,historical_dart_periodic_filing_universe
00585538,2020,에스에너지,,20200515,20200515000812,,095910,K,Q1,historical_dart_periodic_filing_universe
00587457,2020,갤럭시아머니트리,,20200514,20200514000989,,094480,K,Q1,historical_dart_periodic_filing_universe
00587466,2020,KPX홀딩스,,20200515,20200515002113,,092230,Y,Q1,historical_dart_periodic_filing_universe
00587925,2020,모아라이프플러스,,20200515,20200515001787,,142760,K,Q1,historical_dart_periodic_filing_universe
00589127,2020,KEC,,20200515,20200515002277,,092220,Y,Q1,historical_dart_periodic_filing_universe
00591441,2020,어보브반도체,,20200514,20200514000353,,102120,K,Q1,historical_dart_periodic_filing_universe
00592653,2020,유비벨록스,,20200515,20200515001131,,089850,K,Q1,historical_dart_periodic_filing_universe
00593032,2020,LF,,20200515,20200515002301,,093050,Y,Q1,historical_dart_periodic_filing_universe
00595182,2020,아톤,,20200515,20200515001369,,158430,K,Q1,historical_dart_periodic_filing_universe
00595191,2020,후성,,20200515,20200515002234,,093370,Y,Q1,historical_dart_periodic_filing_universe
00596260,2020,투비소프트,,20200514,20200514000412,,079970,K,Q1,historical_dart_periodic_filing_universe
